customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,has_tech_support,has_online_security,num_support_tickets,avg_monthly_usage,churn
CUST-1505,25,81.21,2030.2499999999998,One Year,Bank transfer,1,0,0,123,0
CUST-1506,11,30.55,336.05,Two Year,Electronic check,0,1,1,105,0
CUST-1507,16,61.33,981.28,Month-to-month,Electronic check,0,0,3,90,1
CUST-1508,41,112.81,4625.21,Month-to-month,Bank transfer,0,0,1,77,1
CUST-1509,26,99.33,2582.58,Month-to-month,Electronic check,0,1,0,92,0
CUST-1510,41,50.35,2064.35,Month-to-month,Mailed check,0,1,1,96,1
CUST-1511,31,72.98,2262.38,Month-to-month,Credit card,1,0,4,70,1
CUST-1512,13,101.41,1318.33,One Year,Mailed check,0,0,0,106,0
CUST-1513,45,53.78,2420.1,One Year,Bank transfer,1,1,0,77,0
CUST-1514,7,64.12,448.84000000000003,Month-to-month,Bank transfer,1,0,1,82,1
CUST-1515,27,74.1,2000.6999999999998,Month-to-month,Credit card,0,0,1,102,1
CUST-1516,58,27.49,1594.4199999999998,One Year,Electronic check,0,1,1,84,0
CUST-1517,22,116.24,2557.2799999999997,Month-to-month,Electronic check,1,0,2,81,1
CUST-1518,33,30.43,1004.1899999999999,Two Year,Credit card,1,0,2,133,0
CUST-1519,31,87.24,2704.44,Month-to-month,Bank transfer,0,1,2,79,0
CUST-1520,32,90.51,2896.32,One Year,Bank transfer,0,0,1,81,0
CUST-1521,42,64.44,2706.48,Month-to-month,Credit card,0,0,2,113,0
CUST-1522,2,86.1,172.2,One Year,Electronic check,0,0,3,87,1
CUST-1523,23,62.42,1435.66,Month-to-month,Electronic check,0,1,3,93,0
CUST-1524,62,100.87,6253.9400000000005,Month-to-month,Electronic check,1,1,1,67,0
CUST-1525,39,62.78,2448.42,One Year,Electronic check,1,1,1,134,0
CUST-1526,63,25.43,1602.09,Month-to-month,Electronic check,1,1,1,91,0
CUST-1527,5,72.54,362.70000000000005,Two Year,Mailed check,1,1,2,94,0
CUST-1528,46,42.71,1964.66,Two Year,Credit card,0,0,2,61,0
CUST-1529,27,63.37,1710.99,Month-to-month,Electronic check,0,1,1,77,1
CUST-1530,58,32.82,1903.56,Two Year,Credit card,0,0,3,92,0
CUST-1531,72,21.98,1582.56,One Year,Bank transfer,1,1,1,96,0
CUST-1532,22,114.87,2527.1400000000003,Month-to-month,Credit card,1,1,1,114,1
CUST-1533,34,114.07,3878.3799999999997,Two Year,Bank transfer,1,1,0,75,0
CUST-1534,40,103.15,4126.0,One Year,Credit card,1,0,3,119,0
CUST-1535,57,113.07,6444.99,Two Year,Mailed check,0,1,0,87,0
CUST-1536,60,111.54,6692.400000000001,One Year,Mailed check,0,1,1,157,0
CUST-1537,37,104.56,3868.7200000000003,Month-to-month,Mailed check,0,1,0,126,1
CUST-1538,22,55.68,1224.96,One Year,Bank transfer,1,0,1,90,0
CUST-1539,49,107.64,5274.36,Month-to-month,Electronic check,0,1,0,94,0
CUST-1540,8,84.5,676.0,Month-to-month,Bank transfer,0,0,3,116,1
CUST-1541,56,62.72,3512.3199999999997,Month-to-month,Credit card,1,1,0,98,1
CUST-1542,44,52.22,2297.68,Month-to-month,Electronic check,0,0,2,91,0
CUST-1543,35,101.22,3542.7,Month-to-month,Electronic check,1,0,4,69,1
CUST-1544,8,41.71,333.68,Two Year,Credit card,1,0,0,95,0
CUST-1545,54,29.65,1601.1,Month-to-month,Electronic check,1,0,3,108,0
CUST-1546,6,51.84,311.04,One Year,Credit card,0,0,1,75,0
CUST-1547,2,84.42,168.84,One Year,Credit card,0,0,1,76,1
CUST-1548,37,65.94,2439.7799999999997,Two Year,Electronic check,0,1,1,115,0
CUST-1549,1,74.44,74.44,One Year,Credit card,0,1,1,126,0
CUST-1550,23,35.21,809.83,Two Year,Mailed check,1,1,0,85,0
CUST-1551,28,68.35,1913.7999999999997,Month-to-month,Electronic check,1,0,1,87,0
CUST-1552,49,65.74,3221.2599999999998,Two Year,Electronic check,0,1,4,107,1
CUST-1553,71,106.32,7548.719999999999,Month-to-month,Electronic check,0,0,1,85,0
CUST-1554,45,61.78,2780.1,Month-to-month,Mailed check,1,1,0,47,1
CUST-1555,67,89.54,5999.18,Month-to-month,Electronic check,0,1,2,94,0
CUST-1556,55,31.6,1738.0,One Year,Bank transfer,0,1,0,80,0
CUST-1557,64,43.01,2752.64,Month-to-month,Electronic check,1,0,0,134,0
CUST-1558,50,29.49,1474.5,Month-to-month,Bank transfer,1,1,0,72,0
CUST-1559,5,59.43,297.15,Month-to-month,Electronic check,1,1,0,79,1
CUST-1560,43,96.22,4137.46,Month-to-month,Electronic check,1,0,1,84,0
CUST-1561,31,28.94,897.14,Month-to-month,Mailed check,1,1,3,63,1
CUST-1562,59,94.37,5567.83,One Year,Electronic check,1,1,1,103,0
CUST-1563,11,64.27,706.9699999999999,One Year,Mailed check,1,0,2,84,0
CUST-1564,34,58.87,2001.58,One Year,Electronic check,0,1,3,104,0
CUST-1565,45,44.54,2004.3,One Year,Bank transfer,1,1,0,68,0
CUST-1566,4,104.47,417.88,One Year,Mailed check,1,1,2,79,0
CUST-1567,8,64.15,513.2,Two Year,Bank transfer,0,0,1,99,1
CUST-1568,32,43.95,1406.4,Month-to-month,Bank transfer,0,0,1,110,1
CUST-1569,37,57.28,2119.36,Two Year,Electronic check,0,1,4,86,0
CUST-1570,36,70.29,2530.44,Month-to-month,Credit card,0,0,4,113,0
CUST-1571,36,106.95,3850.2000000000003,One Year,Electronic check,0,1,1,99,0
CUST-1572,55,81.6,4488.0,Month-to-month,Electronic check,1,0,4,96,1
CUST-1573,18,34.38,618.84,Month-to-month,Electronic check,0,0,1,65,0
CUST-1574,67,105.83,7090.61,Two Year,Mailed check,0,1,1,87,0
CUST-1575,41,37.08,1520.28,Month-to-month,Bank transfer,0,1,2,139,0
CUST-1576,58,99.23,5755.34,Month-to-month,Mailed check,1,1,2,111,0
CUST-1577,22,96.16,2115.52,Month-to-month,Credit card,1,0,2,115,0
CUST-1578,21,72.88,1530.48,Month-to-month,Mailed check,0,1,1,119,0
CUST-1579,27,64.26,1735.0200000000002,One Year,Electronic check,0,1,2,70,0
CUST-1580,63,32.63,2055.69,Month-to-month,Electronic check,1,1,1,127,0
CUST-1581,71,35.01,2485.71,Two Year,Mailed check,1,0,1,84,0
CUST-1582,72,73.24,5273.28,Two Year,Bank transfer,0,1,0,87,0
CUST-1583,56,62.0,3472.0,Month-to-month,Electronic check,0,0,3,146,0
CUST-1584,52,56.14,2919.28,One Year,Electronic check,1,1,0,134,0
CUST-1585,39,27.75,1082.25,Month-to-month,Bank transfer,1,1,2,107,1
CUST-1586,46,109.72,5047.12,Two Year,Electronic check,1,1,2,122,0
CUST-1587,61,41.58,2536.38,Month-to-month,Electronic check,0,1,1,126,0
CUST-1588,46,105.48,4852.08,Month-to-month,Credit card,1,0,3,119,1
CUST-1589,42,74.12,3113.04,One Year,Electronic check,0,1,3,124,0
CUST-1590,50,113.34,5667.0,Two Year,Electronic check,1,0,1,145,0
CUST-1591,4,47.17,188.68,Two Year,Electronic check,0,1,2,138,1
CUST-1592,24,30.46,731.04,Two Year,Electronic check,1,1,0,91,0
CUST-1593,41,47.62,1952.4199999999998,Month-to-month,Electronic check,0,1,1,104,0
CUST-1594,71,60.44,4291.24,Month-to-month,Electronic check,0,0,0,109,0
CUST-1595,38,88.67,3369.46,Month-to-month,Electronic check,1,0,1,117,1
CUST-1596,71,103.57,7353.469999999999,Two Year,Mailed check,0,0,0,99,1
CUST-1597,62,79.39,4922.18,Month-to-month,Mailed check,1,1,2,123,0
CUST-1598,55,119.24,6558.2,Two Year,Credit card,0,0,1,144,0
CUST-1599,72,29.78,2144.16,Month-to-month,Electronic check,1,1,1,99,1
CUST-1600,9,116.44,1047.96,One Year,Credit card,1,0,4,77,0
CUST-1601,71,117.31,8329.01,One Year,Electronic check,0,0,0,97,0
CUST-1602,43,46.11,1982.73,Month-to-month,Bank transfer,0,1,0,109,0
CUST-1603,23,107.1,2463.2999999999997,Month-to-month,Electronic check,1,0,1,102,0
CUST-1604,8,114.92,919.36,Month-to-month,Credit card,1,1,2,93,0
CUST-1605,42,103.29,4338.18,One Year,Electronic check,0,0,0,110,0
CUST-1606,44,112.26,4939.4400000000005,Month-to-month,Mailed check,0,0,2,111,0
CUST-1607,58,115.66,6708.28,Month-to-month,Mailed check,0,0,1,88,0
CUST-1608,1,81.7,81.7,Month-to-month,Mailed check,0,0,0,79,1
CUST-1609,2,39.29,78.58,One Year,Credit card,1,0,0,122,0
CUST-1610,6,57.6,345.6,Month-to-month,Bank transfer,1,1,2,93,0
CUST-1611,29,44.91,1302.3899999999999,Month-to-month,Electronic check,1,1,2,112,0
CUST-1612,23,102.2,2350.6,One Year,Bank transfer,0,1,1,103,0
CUST-1613,56,96.76,5418.56,Two Year,Mailed check,0,0,3,64,0
CUST-1614,37,111.68,4132.16,Month-to-month,Electronic check,1,0,1,97,0
CUST-1615,35,84.48,2956.8,Two Year,Electronic check,0,0,3,90,0
CUST-1616,65,99.92,6494.8,Month-to-month,Credit card,0,0,6,148,1
CUST-1617,7,40.3,282.09999999999997,Month-to-month,Credit card,1,0,2,99,1
CUST-1618,66,98.6,6507.599999999999,Month-to-month,Electronic check,1,1,2,38,0
CUST-1619,38,65.23,2478.7400000000002,One Year,Electronic check,0,1,1,100,0
CUST-1620,35,115.67,4048.4500000000003,Month-to-month,Bank transfer,1,1,2,102,0
CUST-1621,52,71.4,3712.8,One Year,Mailed check,1,1,1,107,0
CUST-1622,60,107.12,6427.200000000001,Two Year,Electronic check,1,1,1,86,0
CUST-1623,38,112.12,4260.56,Month-to-month,Mailed check,0,0,1,122,0
CUST-1624,70,29.39,2057.3,One Year,Credit card,0,1,2,134,0
CUST-1625,65,94.27,6127.55,Month-to-month,Bank transfer,1,0,1,86,0
CUST-1626,25,81.09,2027.25,Two Year,Bank transfer,0,1,0,72,0
CUST-1627,19,109.08,2072.52,Month-to-month,Mailed check,1,1,3,102,0
CUST-1628,55,69.71,3834.0499999999997,Month-to-month,Electronic check,0,1,3,134,0
CUST-1629,47,37.01,1739.4699999999998,Month-to-month,Credit card,1,1,1,138,0
CUST-1630,70,85.87,6010.900000000001,Month-to-month,Electronic check,0,0,0,90,0
CUST-1631,51,72.59,3702.09,Month-to-month,Bank transfer,0,0,0,102,0
CUST-1632,43,61.58,2647.94,Two Year,Mailed check,1,1,1,106,0
CUST-1633,52,20.3,1055.6000000000001,Two Year,Electronic check,1,1,1,82,0
CUST-1634,50,85.88,4294.0,Two Year,Bank transfer,1,0,3,48,0
CUST-1635,63,94.08,5927.04,One Year,Mailed check,1,1,3,106,0
CUST-1636,14,50.41,705.74,Month-to-month,Credit card,0,0,3,123,1
CUST-1637,65,46.58,3027.7,Two Year,Mailed check,1,0,2,93,0
CUST-1638,24,57.46,1379.04,Two Year,Credit card,1,0,3,97,1
CUST-1639,46,87.86,4041.56,Month-to-month,Electronic check,1,0,5,117,0
CUST-1640,17,101.77,1730.09,Month-to-month,Electronic check,1,0,3,115,1
CUST-1641,2,103.74,207.48,Month-to-month,Mailed check,1,1,1,104,0
CUST-1642,49,55.66,2727.3399999999997,Month-to-month,Electronic check,0,0,3,84,0
CUST-1643,18,114.19,2055.42,Month-to-month,Electronic check,0,1,3,90,0
CUST-1644,11,115.05,1265.55,Two Year,Electronic check,1,0,0,95,1
CUST-1645,46,113.38,5215.48,Month-to-month,Credit card,1,1,2,153,0
CUST-1646,30,107.2,3216.0,Month-to-month,Mailed check,1,1,1,110,0
CUST-1647,3,40.59,121.77000000000001,Month-to-month,Bank transfer,1,1,2,84,1
CUST-1648,68,21.87,1487.16,One Year,Bank transfer,0,1,2,100,0
CUST-1649,55,110.2,6061.0,Month-to-month,Electronic check,0,1,0,114,0
CUST-1650,56,98.63,5523.28,Month-to-month,Bank transfer,0,0,0,129,0
CUST-1651,28,102.83,2879.24,Month-to-month,Electronic check,1,1,2,110,1
CUST-1652,28,50.63,1417.64,Month-to-month,Electronic check,0,0,0,42,1
CUST-1653,52,81.01,4212.52,Month-to-month,Electronic check,0,0,0,109,0
CUST-1654,46,92.74,4266.04,Month-to-month,Electronic check,0,1,1,124,1
CUST-1655,72,116.16,8363.52,Month-to-month,Electronic check,0,1,2,87,0
CUST-1656,24,91.41,2193.84,Month-to-month,Mailed check,1,1,1,125,0
CUST-1657,10,69.45,694.5,Month-to-month,Electronic check,1,0,3,129,0
CUST-1658,47,111.42,5236.74,Month-to-month,Electronic check,0,1,1,115,0
CUST-1659,46,60.04,2761.84,One Year,Electronic check,0,1,1,78,0
CUST-1660,71,55.41,3934.1099999999997,Month-to-month,Credit card,0,0,1,117,0
CUST-1661,58,36.35,2108.3,One Year,Credit card,1,1,1,114,0
CUST-1662,2,26.16,52.32,Month-to-month,Mailed check,1,0,2,78,0
CUST-1663,20,98.71,1974.1999999999998,Month-to-month,Credit card,0,1,2,160,0
CUST-1664,53,96.27,5102.3099999999995,Month-to-month,Mailed check,1,1,1,143,1
CUST-1665,5,117.03,585.15,Month-to-month,Mailed check,0,0,3,60,0
CUST-1666,43,70.03,3011.29,Month-to-month,Electronic check,0,1,2,117,0
CUST-1667,52,105.53,5487.56,One Year,Mailed check,1,1,1,92,0
CUST-1668,40,50.89,2035.6,One Year,Electronic check,0,0,1,99,1
CUST-1669,39,95.3,3716.7,Month-to-month,Electronic check,0,1,0,66,0
CUST-1670,14,112.48,1574.72,One Year,Credit card,1,1,2,59,0
CUST-1671,56,58.84,3295.04,Month-to-month,Mailed check,1,0,1,123,0
CUST-1672,42,49.24,2068.08,Month-to-month,Credit card,1,0,0,112,0
CUST-1673,33,40.87,1348.7099999999998,Month-to-month,Electronic check,1,1,4,62,0
CUST-1674,37,38.07,1408.59,Two Year,Credit card,0,1,3,97,0
CUST-1675,55,108.97,5993.35,Month-to-month,Electronic check,0,1,2,86,0
CUST-1676,46,62.99,2897.54,One Year,Credit card,0,0,3,128,0
CUST-1677,52,112.44,5846.88,Month-to-month,Electronic check,0,1,2,73,1
CUST-1678,54,110.96,5991.839999999999,One Year,Bank transfer,1,1,0,131,0
CUST-1679,2,104.35,208.7,One Year,Bank transfer,1,0,2,109,0
CUST-1680,6,37.63,225.78000000000003,Month-to-month,Electronic check,1,0,1,96,0
CUST-1681,11,115.99,1275.8899999999999,Month-to-month,Credit card,0,1,1,96,1
CUST-1682,47,59.85,2812.9500000000003,One Year,Bank transfer,1,1,0,114,0
CUST-1683,25,92.97,2324.25,One Year,Mailed check,0,1,3,70,0
CUST-1684,47,63.46,2982.62,Two Year,Credit card,0,0,3,119,0
CUST-1685,41,81.59,3345.19,Month-to-month,Electronic check,1,0,0,85,0
CUST-1686,35,119.39,4178.65,Month-to-month,Credit card,1,0,2,103,0
CUST-1687,48,70.87,3401.76,Month-to-month,Mailed check,0,1,2,90,0
CUST-1688,45,119.9,5395.5,Two Year,Electronic check,1,0,2,120,0
CUST-1689,25,87.76,2194.0,Month-to-month,Bank transfer,0,1,1,120,0
CUST-1690,22,44.17,971.74,One Year,Electronic check,0,1,3,74,1
CUST-1691,8,38.49,307.92,Month-to-month,Credit card,1,1,3,117,1
CUST-1692,51,92.92,4738.92,Month-to-month,Electronic check,1,0,1,88,0
CUST-1693,34,112.32,3818.8799999999997,Month-to-month,Electronic check,0,1,0,83,1
CUST-1694,30,41.04,1231.2,One Year,Electronic check,0,1,0,80,0
CUST-1695,5,117.21,586.05,Month-to-month,Electronic check,1,0,2,104,1
CUST-1696,17,80.03,1360.51,Two Year,Bank transfer,0,0,2,149,1
CUST-1697,37,119.26,4412.62,Two Year,Credit card,1,1,4,95,0
CUST-1698,49,59.57,2918.93,Month-to-month,Electronic check,1,1,2,86,0
CUST-1699,57,67.14,3826.98,One Year,Electronic check,0,0,0,82,0
CUST-1700,49,54.58,2674.42,Two Year,Electronic check,0,1,7,66,0
CUST-1701,60,22.61,1356.6,Two Year,Bank transfer,0,1,2,35,0
CUST-1702,39,33.76,1316.6399999999999,Month-to-month,Mailed check,1,1,1,83,1
CUST-1703,56,59.26,3318.56,One Year,Credit card,0,0,2,91,0
CUST-1704,58,84.93,4925.9400000000005,Month-to-month,Electronic check,1,0,1,84,1
CUST-1705,25,116.29,2907.25,Two Year,Electronic check,0,0,2,78,0
CUST-1706,50,99.96,4998.0,One Year,Electronic check,0,0,1,81,0
CUST-1707,60,52.57,3154.2,Month-to-month,Mailed check,0,1,1,86,0
CUST-1708,2,28.95,57.9,One Year,Credit card,0,1,2,144,1
CUST-1709,20,52.23,1044.6,Month-to-month,Mailed check,1,1,2,99,0
CUST-1710,46,79.38,3651.4799999999996,Month-to-month,Electronic check,0,1,2,99,0
CUST-1711,6,22.04,132.24,One Year,Mailed check,0,0,0,123,1
CUST-1712,52,49.17,2556.84,Month-to-month,Electronic check,1,0,5,84,1
CUST-1713,25,109.56,2739.0,Two Year,Electronic check,0,1,2,105,0
CUST-1714,21,73.37,1540.77,Month-to-month,Bank transfer,1,1,0,89,0
CUST-1715,38,28.22,1072.36,Month-to-month,Electronic check,1,0,1,119,0
CUST-1716,20,115.14,2302.8,One Year,Credit card,1,0,2,133,0
CUST-1717,33,59.36,1958.8799999999999,One Year,Mailed check,0,0,1,121,0
CUST-1718,50,58.46,2923.0,Month-to-month,Credit card,1,1,1,74,0
CUST-1719,29,56.13,1627.77,Two Year,Electronic check,0,1,2,71,1
CUST-1720,41,102.7,4210.7,Two Year,Electronic check,0,1,1,91,0
CUST-1721,12,66.15,793.8000000000001,One Year,Electronic check,1,0,0,92,0
CUST-1722,23,41.16,946.68,Month-to-month,Bank transfer,0,1,0,116,0
CUST-1723,28,24.77,693.56,One Year,Electronic check,1,0,2,90,0
CUST-1724,9,70.92,638.28,Month-to-month,Mailed check,0,1,3,107,1
CUST-1725,58,109.39,6344.62,Two Year,Electronic check,1,1,1,102,0
CUST-1726,63,73.22,4612.86,One Year,Credit card,0,0,1,62,0
CUST-1727,6,94.3,565.8,Two Year,Mailed check,0,0,1,76,0
CUST-1728,19,25.96,493.24,Month-to-month,Credit card,0,0,2,103,1
CUST-1729,1,69.64,69.64,Month-to-month,Credit card,1,1,1,136,1
CUST-1730,28,82.37,2306.36,One Year,Credit card,1,1,2,123,0
CUST-1731,69,103.59,7147.71,Month-to-month,Bank transfer,0,1,1,89,0
CUST-1732,6,105.45,632.7,One Year,Mailed check,0,0,0,78,1
CUST-1733,8,58.59,468.72,Month-to-month,Credit card,0,0,2,128,1
CUST-1734,25,42.96,1074.0,One Year,Credit card,1,0,2,112,0
CUST-1735,41,55.7,2283.7000000000003,Month-to-month,Electronic check,1,0,3,96,1
CUST-1736,24,47.88,1149.1200000000001,Two Year,Mailed check,0,1,2,110,0
CUST-1737,16,58.86,941.76,One Year,Mailed check,0,1,2,81,0
CUST-1738,3,76.51,229.53000000000003,Month-to-month,Mailed check,1,0,0,89,0
CUST-1739,70,102.21,7154.7,Month-to-month,Credit card,0,1,4,113,1
CUST-1740,40,67.57,2702.7999999999997,Month-to-month,Credit card,0,1,2,106,0
CUST-1741,58,93.54,5425.320000000001,Month-to-month,Mailed check,1,0,1,79,0
CUST-1742,19,65.96,1253.2399999999998,Month-to-month,Electronic check,0,1,2,80,1
CUST-1743,29,118.6,3439.3999999999996,One Year,Credit card,1,1,0,83,0
CUST-1744,4,114.82,459.28,Two Year,Electronic check,0,0,2,64,0
CUST-1745,66,89.91,5934.0599999999995,Month-to-month,Bank transfer,1,1,3,89,0
CUST-1746,1,99.99,99.99,One Year,Electronic check,0,0,2,127,1
CUST-1747,17,69.1,1174.6999999999998,One Year,Mailed check,1,1,0,74,1
CUST-1748,24,21.24,509.76,Month-to-month,Electronic check,0,0,1,66,1
CUST-1749,39,93.73,3655.4700000000003,Month-to-month,Mailed check,1,0,1,66,0
CUST-1750,22,58.19,1280.1799999999998,Month-to-month,Electronic check,0,0,0,104,0
CUST-1751,26,59.23,1539.98,Two Year,Credit card,1,1,1,124,0
CUST-1752,51,107.17,5465.67,Two Year,Electronic check,0,1,2,79,0
CUST-1753,11,20.11,221.20999999999998,Two Year,Electronic check,0,1,2,66,0
CUST-1754,41,48.85,2002.8500000000001,One Year,Electronic check,0,1,1,94,0
CUST-1755,23,39.69,912.8699999999999,One Year,Mailed check,1,0,0,77,0
CUST-1756,16,33.53,536.48,Two Year,Electronic check,1,0,2,124,0
CUST-1757,9,24.35,219.15,Month-to-month,Mailed check,1,1,1,96,0
CUST-1758,22,74.81,1645.8200000000002,Month-to-month,Mailed check,1,0,1,116,1
CUST-1759,23,50.48,1161.04,Month-to-month,Electronic check,0,1,0,157,0
CUST-1760,18,104.03,1872.54,Month-to-month,Credit card,0,0,1,74,0
CUST-1761,46,24.98,1149.08,Two Year,Bank transfer,1,0,4,84,0
CUST-1762,46,70.14,3226.44,One Year,Electronic check,0,1,2,122,0
CUST-1763,46,111.18,5114.280000000001,Month-to-month,Bank transfer,1,0,1,114,0
CUST-1764,10,102.34,1023.4000000000001,Month-to-month,Electronic check,0,0,3,110,1
CUST-1765,56,31.78,1779.68,Month-to-month,Electronic check,1,0,2,54,0
CUST-1766,59,69.4,4094.6000000000004,One Year,Credit card,1,0,1,116,0
CUST-1767,16,61.01,976.16,Month-to-month,Mailed check,1,0,0,128,0
CUST-1768,43,85.44,3673.92,One Year,Bank transfer,0,1,5,87,1
CUST-1769,62,105.0,6510.0,One Year,Credit card,0,1,1,115,0
CUST-1770,36,85.19,3066.84,One Year,Mailed check,1,1,3,110,1
CUST-1771,27,70.28,1897.56,Month-to-month,Electronic check,0,0,3,81,1
CUST-1772,15,70.78,1061.7,Month-to-month,Mailed check,0,1,1,152,1
CUST-1773,27,27.95,754.65,One Year,Electronic check,1,0,0,106,0
CUST-1774,58,48.88,2835.04,Two Year,Credit card,1,1,2,121,0
CUST-1775,65,59.79,3886.35,Two Year,Electronic check,1,0,0,57,0
CUST-1776,28,110.62,3097.36,Month-to-month,Credit card,0,0,5,109,0
CUST-1777,6,66.6,399.59999999999997,Month-to-month,Mailed check,0,1,1,112,0
CUST-1778,2,81.72,163.44,Month-to-month,Credit card,0,0,2,97,0
CUST-1779,57,69.9,3984.3,Month-to-month,Mailed check,0,1,2,73,0
CUST-1780,57,83.92,4783.4400000000005,Two Year,Electronic check,0,0,0,141,0
CUST-1781,4,96.23,384.92,Two Year,Electronic check,1,0,1,93,1
CUST-1782,10,44.04,440.4,One Year,Credit card,0,1,1,58,0
CUST-1783,19,72.87,1384.5300000000002,Month-to-month,Credit card,0,0,0,88,1
CUST-1784,61,63.5,3873.5,Month-to-month,Credit card,0,0,1,79,0
CUST-1785,7,33.8,236.59999999999997,One Year,Credit card,0,0,0,109,0
CUST-1786,46,113.82,5235.719999999999,One Year,Electronic check,0,1,1,129,0
CUST-1787,27,83.73,2260.71,Month-to-month,Electronic check,1,0,1,78,0
CUST-1788,30,56.01,1680.3,Month-to-month,Bank transfer,1,0,1,144,1
CUST-1789,27,68.76,1856.5200000000002,Two Year,Mailed check,1,1,2,117,0
CUST-1790,25,103.46,2586.5,Month-to-month,Bank transfer,1,1,3,99,0
CUST-1791,72,82.01,5904.72,Month-to-month,Mailed check,0,1,1,64,1
CUST-1792,5,68.82,344.09999999999997,One Year,Electronic check,1,1,1,85,0
CUST-1793,62,99.14,6146.68,One Year,Bank transfer,0,1,1,38,0
CUST-1794,67,65.82,4409.94,One Year,Bank transfer,1,0,0,116,0
CUST-1795,62,57.93,3591.66,Two Year,Mailed check,1,1,1,74,0
CUST-1796,22,77.12,1696.64,Month-to-month,Credit card,1,0,2,109,1
CUST-1797,43,42.6,1831.8,Month-to-month,Credit card,0,1,1,98,0
CUST-1798,26,23.11,600.86,Month-to-month,Bank transfer,1,0,3,121,1
CUST-1799,62,85.46,5298.5199999999995,Two Year,Credit card,0,0,0,78,0
CUST-1800,66,63.83,4212.78,Month-to-month,Mailed check,0,1,0,108,0
CUST-1801,71,119.77,8503.67,One Year,Electronic check,0,0,1,115,0
CUST-1802,21,116.92,2455.32,One Year,Electronic check,1,1,2,80,0
CUST-1803,50,46.99,2349.5,Month-to-month,Electronic check,0,1,2,75,1
CUST-1804,28,115.66,3238.48,Two Year,Bank transfer,0,1,1,108,0
CUST-1805,49,83.74,4103.259999999999,Month-to-month,Mailed check,0,1,2,123,0
CUST-1806,20,39.23,784.5999999999999,Month-to-month,Electronic check,1,0,2,86,1
CUST-1807,30,34.14,1024.2,Month-to-month,Credit card,1,1,3,117,0
CUST-1808,48,42.4,2035.1999999999998,Month-to-month,Electronic check,0,1,1,112,0
CUST-1809,15,74.04,1110.6000000000001,One Year,Credit card,0,0,1,137,0
CUST-1810,70,34.2,2394.0,Month-to-month,Electronic check,0,0,1,119,0
CUST-1811,61,48.07,2932.27,Month-to-month,Bank transfer,1,1,0,131,0
CUST-1812,45,83.18,3743.1000000000004,One Year,Electronic check,1,0,1,91,1
CUST-1813,4,91.17,364.68,Month-to-month,Bank transfer,0,0,4,88,0
CUST-1814,10,70.2,702.0,Month-to-month,Electronic check,1,1,1,139,1
CUST-1815,17,42.19,717.23,Month-to-month,Electronic check,1,1,2,113,1
CUST-1816,29,101.57,2945.5299999999997,Month-to-month,Credit card,1,1,1,84,0
CUST-1817,66,83.39,5503.74,Month-to-month,Bank transfer,1,0,3,111,1
CUST-1818,28,113.38,3174.64,One Year,Mailed check,0,0,2,100,0
CUST-1819,34,25.37,862.58,Two Year,Mailed check,1,1,2,93,0
CUST-1820,37,66.89,2474.93,Two Year,Bank transfer,1,1,1,107,0
CUST-1821,28,36.71,1027.88,Two Year,Electronic check,1,0,1,99,1
CUST-1822,19,46.24,878.5600000000001,Month-to-month,Mailed check,1,1,1,104,0
CUST-1823,43,96.24,4138.32,Month-to-month,Electronic check,0,0,2,129,0
CUST-1824,36,46.99,1691.64,Month-to-month,Credit card,1,1,0,96,1
CUST-1825,37,109.26,4042.6200000000003,Month-to-month,Mailed check,0,0,1,88,1
CUST-1826,43,85.28,3667.04,Month-to-month,Electronic check,0,1,2,95,0
